Domain	Status	Genome ID	Genome Name	
Bacteria	Finished	650377931	Erwinia sp. Ejp617	
Bacteria	Finished	650377971	Salmonella enterica enterica sv Typhimurium 4/74	
Bacteria	Finished	649990022	Synechococcus sp. CB0101 GCA_000179235.1	
Bacteria	Finished	650716037	Francisella salina TX077308	
Bacteria	Finished	650716084	Salmonella bongori NCTC 12419	
Bacteria	Finished	650716106	Yersinia enterocolitica palearctica 105.5R(r)	
Bacteria	Permanent Draft	8027992905	Enterobacter sp. Ap-1006	
Bacteria	Finished	2507262052	Synechococcus sp. WH 8016	
Bacteria	Permanent Draft	2507525018	Rhizobium leguminosarum bv. trifolii CC283b	
Bacteria	Finished	2506520007	Serratia plymuthica AS9	
Bacteria	Finished	2506520035	Enterobacter ludwigii EcWSU1	
Bacteria	Permanent Draft	2508501038	Desulfovibrio sp. U5L	
Bacteria	Permanent Draft	2508501040	Paraburkholderia dioscoreae Ch1-1	
Bacteria	Permanent Draft	2508501043	Desulfovibrio termitidis HI1	
Bacteria	Finished	2506520038	Rahnella aquatilis CIP 78.65	
Bacteria	Permanent Draft	651324029	Enterobacter hormaechei ATCC 49162	
Bacteria	Finished	650716035	Klebsiella aerogenes KCTC 2190	
Bacteria	Finished	650716086	Sinorhizobium meliloti AK83	
Bacteria	Finished	651053079	Yersinia enterocolitica palearctica sv. O:3 bt. 4 Y11	
Bacteria	Finished	651053056	Pantoea ananatis AJ13355	
Bacteria	Finished	651053064	Salmonella enterica enterica sv. Typhimurium T000240	
Bacteria	Finished	651053025	Francisella novicida 3523	
Bacteria	Finished	651053026	Francisella cf. novicida Fx1	
Bacteria	Finished	651053065	Salmonella enterica enterica sv. Typhimurium UK-1	
Bacteria	Permanent Draft	651285005	Serratia symbiotica Tuscon	
Bacteria	Permanent Draft	2508501071	Serratia proteamaculans S4	
Bacteria	Permanent Draft	651324045	Klebsiella sp. MS 92-3	
Bacteria	Finished	651053036	Klebsiella pneumoniae KCTC 2242	
Bacteria	Permanent Draft	2509276033	Rhizobium leguminosarum bv. trifolii WSM2012	
Bacteria	Finished	2509601004	Singulisphaera acidiphila MOB10, DSM 18658	
Bacteria	Finished	2510065076	Rhizobium leguminosarum bv. trifolii CB782	
Bacteria	Permanent Draft	2508501128	Bradyrhizobium sp. ARR65	
Bacteria	Finished	649633042	Erwinia billingiae Eb661	
Bacteria	Finished	646311937	Klebsiella variicola At-22	
Bacteria	Permanent Draft	2510461076	Rhizobium leguminosarum bv. trifolii TA1	
Bacteria	Finished	2511231162	Rhodospirillum rubrum F11	
Bacteria	Finished	2511231124	Klebsiella oxytoca KCTC 1686	
Bacteria	Finished	2511231160	Pantoea ananatis PA13	
Bacteria	Finished	2511231164	Salmonella enterica enterica sv. Typhi P-stx-12	
Bacteria	Finished	2511231178	Pantoea ananatis LMG 5342	
Bacteria	Finished	2511231199	Klebsiella pneumoniae pneumoniae HS11286	
Bacteria	Finished	2511231218	Salmonella enterica enterica sv. Gallinarum RKS5078	
Bacteria	Finished	2511231222	Azospirillum baldaniorum Sp245	
Bacteria	Permanent Draft	2512047069	Rheinheimera sp. A13L	
Bacteria	Permanent Draft	2512047078	Vibrio nigripulchritudo ATCC 27043	
Bacteria	Finished	2512564026	Francisella tularensis TIGB03	
Bacteria	Finished	2512564035	Francisella tularensis sv. Type A1 TI0902	
Bacteria	Finished	2512564066	Salmonella enterica enterica sv. Typhimurium 798	
Bacteria	Permanent Draft	2512875026	Sinorhizobium medicae WSM1115	
Bacteria	Permanent Draft	2513020048	Caldilinea aerophila STL-6-O1, DSM 14535	
Bacteria	Permanent Draft	2513237085	Rhizobium leguminosarum bv. viciae UPM1137	
Bacteria	Permanent Draft	2513237089	Sinorhizobium medicae DI28	
Bacteria	Permanent Draft	2513237098	Bradyrhizobium elkanii WSM2783	
Bacteria	Permanent Draft	2513237141	Bradyrhizobium sp. TV2a.2	
Bacteria	Permanent Draft	2513237144	Rhizobium sullae WSM1592	
Bacteria	Permanent Draft	2513237148	Bradyrhizobium japonicum USDA 38 (Illumina)	
Bacteria	Permanent Draft	2513237155	Sedimenticola selenatireducens DSM 17993	
Bacteria	Permanent Draft	2513237157	Desulfosarcina sp. BuS5	
Bacteria	Permanent Draft	2513237159	Rhizobium giardinii bv. giardinii H152	
Bacteria	Permanent Draft	2513237160	Sinorhizobium medicae WSM244	
Bacteria	Permanent Draft	2513237162	Rhizobium ruizarguesonis GB30	
Bacteria	Finished	2513237176	Actinoplanes missouriensis NBRC 102363	
Bacteria	Finished	2513237180	Providencia stuartii MRSN 2154	
Bacteria	Permanent Draft	2513237265	Klebsiella sp. 4_1_44FAA	
Bacteria	Permanent Draft	2513237266	Citrobacter portucalensis 4_7_47CFAA	
Bacteria	Permanent Draft	2513237268	Bradyrhizobium sp. ORS285	
Bacteria	Permanent Draft	2513237295	Desulfovibrio sp. A2	
Bacteria	Permanent Draft	2513237312	Bradyrhizobium sp. STM 3809	
Bacteria	Permanent Draft	2513237342	Salmonella enterica enterica sv. Typhimurium TN061786	
Bacteria	Permanent Draft	2513237354	Pantoea strewartii stewartii DC283	
Bacteria	Permanent Draft	2513237377	Hafnia alvei ATCC 51873	
Bacteria	Permanent Draft	2514752030	Atlantibacter hermannii NBRC 105704	
Bacteria	Permanent Draft	2515154030	Lewinella cohaerens DSM 23179	
Bacteria	Finished	2507262012	Synechococcus sp. KORDI-52	
Bacteria	Finished	2513020017	Shimwellia blattae DSM 4481	
Bacteria	Permanent Draft	2507262057	Enterobacteriaceae bacterium FGI 57	
Bacteria	Permanent Draft	2505119016	Pseudoalteromonas luteoviolacea 2ta16	
Bacteria	Permanent Draft	2516143105	Klebsiella aerogenes FGI35	
Bacteria	Permanent Draft	2504756028	Francisella novicida FSC159	
Bacteria	Permanent Draft	2513020009	Francisella novicida FSC595	
Bacteria	Permanent Draft	2515075002	Sedimenticola sp. CUZ	
Bacteria	Permanent Draft	2511231025	Pantoea sp. YR343	
Bacteria	Permanent Draft	2505119014	Pseudoalteromonas flavipulchra 2ta6	
Bacteria	Permanent Draft	2504756085	Salmonella enterica enterica Rubislaw	
Bacteria	Permanent Draft	2504756024	Francisella tularensis tularensis FSC054	
Bacteria	Permanent Draft	2511231035	Pantoea sp. GM01	
Bacteria	Finished	2506520008	Serratia plymuthica AS12	
Bacteria	Permanent Draft	2506210010	Francisella tularensis tularensis FSC041	
Bacteria	Permanent Draft	2512047019	Pseudoalteromonas luteoviolacea S4054	
Bacteria	Permanent Draft	2506210009	Francisella tularensis holartica FSC035	
Bacteria	Permanent Draft	2506210012	Francisella tularensis holarctica FSC115	
Bacteria	Permanent Draft	2506210013	Francisella tularensis holarctica FSC124	
Bacteria	Permanent Draft	2506210014	Francisella tularensis holarctica FSC162	
Bacteria	Permanent Draft	2506210017	Francisella tularensis holarctica FSC250	
Bacteria	Permanent Draft	2506210020	Francisella tularensis tularensis FSC604	
Bacteria	Permanent Draft	2504756030	Francisella hispaniensis FSC454, CCUG 58020	
Bacteria	Permanent Draft	2504756032	Francisella novicida FSC595	
Bacteria	Permanent Draft	2506210015	Francisella tularensis holarctica FSC185	
Bacteria	Permanent Draft	2504756029	Francisella novicida FSC160	
Bacteria	Permanent Draft	2506210011	Francisella tularensis tularensis FSC042	
Bacteria	Permanent Draft	2504756089	Salmonella enterica enterica MZ0080	
Bacteria	Permanent Draft	2510461019	Dechloromarinus chlorophilus NSS	
Bacteria	Permanent Draft	2515154114	Rhizobium ruizarguesonis Vh3	
Bacteria	Permanent Draft	2515154134	Rhizobium gallicum bv. gallicum R602sp	
Bacteria	Permanent Draft	2506210018	Francisella tularensis holarctica FSC456	
Bacteria	Finished	2506520009	Serratia plymuthica AS13	
Bacteria	Permanent Draft	2506210016	Francisella tularensis holarctica FSC247	
Bacteria	Permanent Draft	2504756086	Salmonella enterica enterica sv. Hvittingfoss A4-620	
Bacteria	Permanent Draft	2504756088	Salmonella enterica enterica Johannesburg	
Bacteria	Permanent Draft	2504756031	Francisella tularensis holartica FSC539	
Bacteria	Permanent Draft	2504756043	Francisella noatunensis noatunensis FDC178	
Bacteria	Permanent Draft	2504756036	Francisella noatunensis noatunensis FSC772	
Bacteria	Finished	2503707009	Cyanobacterium aponinum PCC 10605	
Bacteria	Permanent Draft	2506210019	Francisella tularensis holarctica FSC584	
Bacteria	Permanent Draft	2504756025	Francisella philomiragia FSC145	
Bacteria	Finished	2504643031	Francisella tularensis holarctica FSC200	
Bacteria	Permanent Draft	2515154070	Neolewinella persica DSM 23188	
Bacteria	Permanent Draft	2505119032	Francisella tularensis ATCC 6223	
Bacteria	Permanent Draft	2505119034	Francisella tularensis holarctica MI001730	
Bacteria	Permanent Draft	2505119035	Francisella tularensis holarctica RC503	
Bacteria	Permanent Draft	2512875012	Pseudoalteromonas luteoviolacea HI1	
Bacteria	Permanent Draft	2512047047	Francisella tularensis holarctica FSC162	
Bacteria	Permanent Draft	2504756026	Francisella tularensis mediasiatica FSC148	
Bacteria	Permanent Draft	2504756042	Francisella noatunensis noatunensis FSC846	
Bacteria	Permanent Draft	2505119037	Francisella philomiragia philomiragia ATCC 25015	
Bacteria	Permanent Draft	2502171182	Chromatiales bacterium	
Bacteria	Permanent Draft	2505119033	Francisella tularensis holarctica OR96246	
Bacteria	Permanent Draft	2505119038	Francisella tularensis tularensis MA00-2987	
Bacteria	Permanent Draft	2504756027	Francisella philomiragia FSC154	
Bacteria	Permanent Draft	2504756021	Francisella tularensis holarctica FSC021	
Bacteria	Permanent Draft	2504756039	Francisella noatunensis noatunensis GM2212	
Bacteria	Permanent Draft	2515154116	Rhizobium ruizarguesonis Ps8	
Bacteria	Permanent Draft	2504756023	Francisella philomiragia FSC039	
Bacteria	Permanent Draft	2504756022	Francisella philomiragia O#319-029	
Bacteria	Permanent Draft	2504756038	Francisella noatunensis noatunensis GM2212	
Bacteria	Permanent Draft	2505119039	Francisella tularensis holarctica FSC208	
Bacteria	Permanent Draft	2505679090	Francisella tularensis holarctica FSC022	
Bacteria	Permanent Draft	2515154113	Rhizobium ruizarguesonis Vc2	
Bacteria	Permanent Draft	2513020052	Flavobacterium sp. CF136	
Bacteria	Permanent Draft	8031894309	Enterobacter soli ERS1777813	
Bacteria	Finished	8030471048	Salmonella enterica enterica sv. Heidelberg A3EZ223	
Bacteria	Permanent Draft	8034953131	Pseudomonas ovata F51	
Bacteria	Permanent Draft	8031933398	Enterobacter bugandensis WCHEB090031	
Bacteria	Permanent Draft	8035193235	Pseudomonas jessenii GO3	
Bacteria	Permanent Draft	2516653004	Rhodopseudomonas palustris 420L	
Bacteria	Permanent Draft	2516653008	Rhodopseudomonas palustris JA1, ATCC BAA-37	
Bacteria	Permanent Draft	2516653016	Rhodopseudomonas palustris KD1	
Bacteria	Permanent Draft	2517487022	Sinorhizobium medicae WSM4191	
Bacteria	Permanent Draft	2517093001	Bradyrhizobium japonicum USDA 124	
Bacteria	Permanent Draft	2517093018	Enterobacter bugandensis IIT-BT 08	
Bacteria	Permanent Draft	2516653002	Rhodopseudomonas palustris 0001L	
Bacteria	Permanent Draft	2516653011	Rhodopseudomonas palustris Pfennig 1850, DSM 126	
Bacteria	Permanent Draft	2516653017	Rhodopseudomonas palustris ATH 2.1.6, NCIB 8288	
Bacteria	Permanent Draft	2516653024	Rhodopseudomonas palustris WS17	
Bacteria	Permanent Draft	2516653020	Rhodopseudomonas palustris RCH350	
Bacteria	Permanent Draft	2516653021	Rhodopseudomonas palustris RCH500	
Bacteria	Permanent Draft	2517287004	Candidatus Methylomirabilis oxyfera sp. Australia	
Bacteria	Permanent Draft	2516653001	Rhodopseudomonas palustris CEA001	
Bacteria	Permanent Draft	2516653007	Rhodopseudomonas palustris ATH 2.1.37, ATCC 17007	
Bacteria	Permanent Draft	2516653009	Rhodopseudomonas palustris BIS3	
Bacteria	Permanent Draft	2516653014	Rhodopseudomonas palustris O.U.11, DSM 7375	
Bacteria	Permanent Draft	2516653085	Rhizobium leguminosarum bv. phaseoli 4292	
Bacteria	Permanent Draft	2516653003	Rhodopseudomonas palustris 1a1	
Bacteria	Permanent Draft	2516653010	Rhodopseudomonas palustris DCP3	
Bacteria	Permanent Draft	2516653015	Rhodopseudomonas palustris R1, DSM 8283	
Bacteria	Permanent Draft	2516653018	Rhodopseudomonas palustris No7	
Bacteria	Permanent Draft	2516653019	Rhodopseudomonas palustris P4	
Bacteria	Permanent Draft	2516653005	Rhodopseudomonas palustris AP1	
Bacteria	Permanent Draft	2516653006	Rhodopseudomonas palustris ATH 2.1.6, ATCC 17001	
Bacteria	Permanent Draft	2516653013	Rhodopseudomonas palustris S-1, DSM 131	
Bacteria	Permanent Draft	2517487004	Candidatus Methylomirabilis oxyfera sp. Australia	
Bacteria	Permanent Draft	2516653063	Methyloferula stellata AR4	
Bacteria	Permanent Draft	2516653022	Rhodopseudomonas palustris RSP24	
Bacteria	Permanent Draft	2516653023	Rhodopseudomonas palustris S55	
Bacteria	Finished	2517093050	Serratia marcescens FGI94	
Bacteria	Permanent Draft	2517572136	Chitiniphilus shinanonensis DSM 23277	
Bacteria	Finished	2517572247	Serratia plymuthica RVH1	
Bacteria	Permanent Draft	2518285523	Serratia sp. SCBI	
Bacteria	Finished	2518645527	Shewanella amazonensis SB2B	
Bacteria	Finished	2518645533	Pectobacterium carotovorum carotovorum PCC21	
Bacteria	Finished	2518645555	Enterobacter cloacae cloacae ENHKU01	
Bacteria	Finished	2518645560	Salmonella enterica enterica sv. Heidelberg B182	
Bacteria	Permanent Draft	2518645585	Aromatoleum toluclasticum ATCC 700605	
Bacteria	Permanent Draft	2518645607	Saccharibacter floricola DSM 15669	
Bacteria	Permanent Draft	8049986555	Enterobacter cloacae UCI102	
Bacteria	Permanent Draft	2519103054	Klebsiella pneumoniae pneumoniae KPNIH8	
Bacteria	Permanent Draft	2519103055	Klebsiella pneumoniae pneumoniae KPNIH7	
Bacteria	Permanent Draft	2519103056	Klebsiella pneumoniae pneumoniae KPNIH6	
Bacteria	Permanent Draft	2519103057	Klebsiella pneumoniae pneumoniae KPNIH12	
Bacteria	Permanent Draft	2519103076	Klebsiella pneumoniae pneumoniae KPNIH11	
Bacteria	Permanent Draft	2519103077	Klebsiella pneumoniae pneumoniae KPNIH9	
Bacteria	Permanent Draft	2519103088	Bradyrhizobium sp. ORS 375	
Bacteria	Finished	2519103097	Simiduia agarivorans SA1	
Bacteria	Finished	2519103108	Cronobacter sakazakii ES15	
Bacteria	Finished	2519103114	Enterobacter cloacae dissolvens SDM	
Bacteria	Permanent Draft	2519103155	Klebsiella pneumoniae pneumoniae KPNIH4	
Bacteria	Permanent Draft	2519103156	Klebsiella pneumoniae pneumoniae KPNIH5	
Bacteria	Permanent Draft	2519103157	Klebsiella pneumoniae pneumoniae KPNIH2	
Bacteria	Finished	2519899533	Francisella tularensis holarctica F92	
Bacteria	Permanent Draft	2519899554	Francisella tularensis tularensis 80700075	
Bacteria	Permanent Draft	2519899555	Francisella tularensis tularensis 80700103	
Bacteria	Permanent Draft	2519899556	Francisella tularensis tularensis AS_713	
Bacteria	Permanent Draft	2519899557	Francisella tularensis tularensis 831	
Bacteria	Permanent Draft	2519899571	Caenispirillum salinarum AK4	
Bacteria	Permanent Draft	2519899575	Citrobacter freundii ATCC 8090	
Bacteria	Permanent Draft	2519899595	Salmonella enterica enterica sv. Heidelberg CFSAN00325	
Bacteria	Permanent Draft	2519899596	Salmonella enterica enterica sv. Heidelberg CFSAN00322	
Bacteria	Permanent Draft	2519899597	Salmonella enterica enterica sv. Heidelberg CFSAN00326	
Bacteria	Permanent Draft	2519899599	Klebsiella michiganensis M5al	
Bacteria	Permanent Draft	2519899607	Salmonella enterica enterica sv. Typhimurium STm2	
Bacteria	Permanent Draft	2519899615	Salmonella enterica enterica sv. Enteritidis 639016-6	
Bacteria	Permanent Draft	2519899616	Salmonella enterica enterica sv. Enteritidis 622731-39	
Bacteria	Permanent Draft	2519899617	Salmonella enterica enterica sv. Enteritidis 77-0424	
Bacteria	Permanent Draft	2519899618	Salmonella enterica enterica sv. Enteritidis 640631	
Bacteria	Permanent Draft	2519899623	Enterobacter sp. Ag1	
Bacteria	Permanent Draft	2519899624	Citrobacter sp. A1	
Bacteria	Permanent Draft	2519899625	Salmonella enterica enterica sv. Newport Levine 15	
